Date,Open,High,Low,Close,Adj Close,Volume
2013-01-18,26.090000,26.170000,25.299999,25.700001,25.700001,847441
2013-01-22,25.629999,26.110001,25.410000,26.010000,26.010000,598732
2013-01-23,26.010000,26.230000,25.760000,25.930000,25.930000,704436
2013-01-24,25.860001,26.719999,25.860001,26.129999,26.129999,384374
2013-01-25,26.139999,26.295000,25.690001,25.830000,25.830000,442873
2013-01-28,25.770000,26.110001,25.629999,25.660000,25.660000,338449
2013-01-29,25.540001,25.990000,25.360001,25.700001,25.700001,366362
2013-01-30,26.540001,27.590000,26.360001,26.610001,26.610001,1565430
2013-01-31,26.469999,26.830000,26.110001,26.590000,26.590000,577402
2013-02-01,26.610001,27.070000,26.570000,27.000000,27.000000,488594
2013-02-04,26.610001,26.959999,26.040001,26.110001,26.110001,594651
2013-02-05,26.379999,26.889999,26.024500,26.719999,26.719999,569064
2013-02-06,26.500000,26.940001,26.320000,26.709999,26.709999,542794
2013-02-07,26.809999,26.815001,25.799999,25.850000,25.850000,287505
2013-02-08,25.799999,26.590000,25.600000,26.379999,26.379999,345059
2013-02-11,26.309999,26.309999,25.430000,25.590000,25.590000,399754
2013-02-12,25.730000,25.750000,24.580000,24.820000,24.820000,641429
2013-02-13,24.799999,24.820000,23.680000,24.010000,24.010000,2401425
2013-02-14,23.719999,24.730000,23.240000,24.520000,24.520000,1039193
2013-02-15,24.590000,25.299999,24.250000,24.469999,24.469999,750828
2013-02-19,24.500000,25.180000,24.422001,25.160000,25.160000,581332
2013-02-20,25.120001,25.120001,24.440001,24.500000,24.500000,512696
2013-02-21,24.450001,24.510000,23.646000,24.090000,24.090000,611250
2013-02-22,24.170000,25.049999,23.650000,24.780001,24.780001,1791649
2013-02-25,25.100000,25.530001,24.330000,24.440001,24.440001,972822
2013-02-26,24.469999,24.750000,23.500000,24.590000,24.590000,686738
2013-02-27,24.549999,25.330000,24.480000,25.049999,25.049999,400702
2013-02-28,25.150000,25.215000,24.590000,24.750000,24.750000,431093
2013-03-01,24.580000,24.809999,24.040001,24.430000,24.430000,637355
2013-03-04,24.270000,24.430000,23.379999,23.469999,23.469999,760468
2013-03-05,23.719999,23.809999,23.035000,23.450001,23.450001,727040
2013-03-06,23.520000,23.959999,23.290001,23.540001,23.540001,456990
2013-03-07,23.610001,24.770000,23.200001,24.660000,24.660000,322639
2013-03-08,24.820000,25.370001,24.610001,25.260000,25.260000,433664
2013-03-11,25.040001,25.430000,24.750000,25.299999,25.299999,277291
2013-03-12,25.500000,25.670000,24.980000,25.629999,25.629999,364901
2013-03-13,25.639999,25.840000,25.250000,25.600000,25.600000,313874
2013-03-14,25.750000,26.790001,25.480000,26.770000,26.770000,602706
2013-03-15,26.799999,27.240000,26.510000,26.870001,26.870001,891259
2013-03-18,26.549999,27.080000,26.360001,26.570000,26.570000,467607
2013-03-19,26.719999,26.719999,25.125000,25.490000,25.490000,756545
2013-03-20,25.639999,26.000000,25.240000,25.600000,25.600000,913834
2013-03-21,25.590000,25.922501,25.100000,25.150000,25.150000,599542
2013-03-22,25.320000,25.349899,24.490000,24.660000,24.660000,517696
2013-03-25,24.870001,24.930000,24.270000,24.450001,24.450001,891696
2013-03-26,24.559999,24.770000,24.309999,24.559999,24.559999,682710
2013-03-27,24.290001,24.799999,24.160000,24.770000,24.770000,489856
2013-03-28,24.830000,25.059999,24.600000,24.610001,24.610001,503280
2013-04-01,24.549999,24.940001,24.040001,24.490000,24.490000,648630
2013-04-02,24.590000,24.629999,23.969999,24.100000,24.100000,423431
2013-04-03,24.170000,24.170000,23.530001,23.780001,23.780001,739246
2013-04-04,23.730000,24.070000,23.400000,24.049999,24.049999,509468
2013-04-05,23.650000,24.260000,23.559999,24.170000,24.170000,494583
2013-04-08,24.330000,24.780001,24.200001,24.750000,24.750000,641227
2013-04-09,24.790001,25.059999,24.549999,24.900000,24.900000,645451
2013-04-10,24.959999,25.490000,24.809999,25.400000,25.400000,537744
2013-04-11,25.360001,25.590000,24.889999,25.020000,25.020000,916332
2013-04-12,24.930000,25.290001,24.559999,24.920000,24.920000,688541
2013-04-15,24.809999,24.820000,23.309999,23.420000,23.420000,999426
2013-04-16,23.629999,23.889999,23.219999,23.440001,23.440001,1151907
2013-04-17,23.080000,23.080000,22.240000,22.410000,22.410000,911008
2013-04-18,22.490000,23.350000,22.480000,23.129999,23.129999,973826
2013-04-19,23.270000,23.270000,22.290001,22.670000,22.670000,989770
2013-04-22,22.670000,23.100000,22.309999,22.900000,22.900000,471620
2013-04-23,23.170000,23.360001,22.520000,22.719999,22.719999,752287
2013-04-24,22.670000,23.059999,22.629999,22.990000,22.990000,696027
2013-04-25,23.139999,23.780001,22.950001,23.450001,23.450001,705560
2013-04-26,23.440001,23.629999,22.500000,22.830000,22.830000,623869
2013-04-29,23.000000,23.770000,22.879999,23.750000,23.750000,394328
2013-04-30,23.709999,23.920000,23.209999,23.719999,23.719999,371763
2013-05-01,23.530001,24.000000,22.780001,23.690001,23.690001,1370492
2013-05-02,23.770000,24.799999,23.459999,24.680000,24.680000,1109675
2013-05-03,25.030001,25.440001,24.420000,25.299999,25.299999,1387997
2013-05-06,25.480000,26.620001,25.434999,26.510000,26.510000,910143
2013-05-07,26.770000,27.340000,26.370001,27.000000,27.000000,723998
2013-05-08,27.180000,27.610001,26.740000,27.299999,27.299999,620402
2013-05-09,27.270000,27.285000,26.629999,26.709999,26.709999,591689
2013-05-10,26.709999,27.270000,26.219999,26.990000,26.990000,502322
2013-05-13,26.969999,27.030001,26.590000,26.950001,26.950001,419184
2013-05-14,27.120001,27.670000,27.070000,27.330000,27.330000,628908
2013-05-15,27.200001,27.650000,26.200001,26.549999,26.549999,1149164
2013-05-16,26.500000,26.639999,26.129999,26.250000,26.250000,604094
2013-05-17,26.520000,26.830000,26.340000,26.500000,26.500000,693146
2013-05-20,26.500000,27.180000,26.250000,27.059999,27.059999,647225
2013-05-21,27.190001,27.650000,26.930000,26.940001,26.940001,701047
2013-05-22,27.000000,27.709999,26.650000,26.709999,26.709999,817465
2013-05-23,26.010000,26.490000,24.780001,26.330000,26.330000,1126324
2013-05-24,26.120001,26.389999,25.600000,26.350000,26.350000,412887
2013-05-28,27.080000,27.490000,26.184999,27.120001,27.120001,428477
2013-05-29,26.940001,27.469999,26.639999,27.000000,27.000000,362315
2013-05-30,27.010000,27.020000,25.700001,26.139999,26.139999,1351151
2013-05-31,25.959999,26.160000,25.180000,25.190001,25.190001,608476
2013-06-03,25.490000,26.450001,25.059999,25.870001,25.870001,559539
2013-06-04,25.850000,26.225000,25.309999,25.760000,25.760000,277871
2013-06-05,25.650000,25.725000,25.160000,25.170000,25.170000,310813
2013-06-06,25.200001,25.860001,24.889999,25.350000,25.350000,275097
2013-06-07,25.500000,25.840000,25.260000,25.389999,25.389999,207611
2013-06-10,25.330000,25.450001,24.889999,25.350000,25.350000,269465
2013-06-11,24.870001,25.975000,24.110001,24.590000,24.590000,385036
2013-06-12,24.850000,25.360001,24.209999,24.430000,24.430000,448256
2013-06-13,24.309999,24.809999,24.219999,24.760000,24.760000,202576
2013-06-14,24.750000,25.200001,24.270000,24.280001,24.280001,168469
2013-06-17,24.639999,24.927999,24.280001,24.430000,24.430000,151772
2013-06-18,24.430000,24.990000,24.306999,24.969999,24.969999,247053
2013-06-19,25.049999,25.700001,24.910000,25.389999,25.389999,329645
2013-06-20,25.080000,25.080000,24.209999,24.709999,24.709999,469560
2013-06-21,24.809999,24.920000,24.150000,24.420000,24.420000,461750
2013-06-24,23.900000,24.219999,23.070000,23.480000,23.480000,447971
2013-06-25,24.049999,24.299999,23.450001,24.170000,24.170000,390669
2013-06-26,24.379999,24.860001,23.870001,24.200001,24.200001,1244954
2013-06-27,24.120001,24.432100,23.980000,24.280001,24.280001,367234
2013-06-28,24.040001,24.850000,24.040001,24.570000,24.570000,822996
2013-07-01,24.940001,25.590000,24.590000,25.264999,25.264999,593385
2013-07-02,25.020000,25.809999,25.020000,25.760000,25.760000,449174
2013-07-03,25.780001,26.530001,25.709999,26.500000,26.500000,366673
2013-07-05,26.920000,26.930000,26.320000,26.889999,26.889999,496033
2013-07-08,26.950001,27.020000,26.270000,26.370001,26.370001,746324
2013-07-09,26.490000,27.040001,26.337500,26.719999,26.719999,331607
2013-07-10,26.850000,27.184999,26.730000,26.860001,26.860001,394502
2013-07-11,27.219999,27.219999,25.969999,26.750000,26.750000,458091
2013-07-12,26.590000,26.805000,26.360001,26.620001,26.620001,203881
2013-07-15,26.590000,26.590000,25.670000,25.840000,25.840000,402264
2013-07-16,25.870001,25.950001,25.240000,25.650000,25.650000,526744
2013-07-17,25.600000,25.995001,25.530001,25.809999,25.809999,411692
2013-07-18,25.930000,26.799999,25.719999,26.799999,26.799999,656645
2013-07-19,26.799999,27.629999,26.629999,27.420000,27.420000,560665
2013-07-22,27.450001,27.520000,26.950001,27.410000,27.410000,290774
2013-07-23,27.280001,27.570000,26.889999,27.080000,27.080000,285526
2013-07-24,27.150000,27.160000,26.080000,26.430000,26.430000,266581
2013-07-25,26.360001,26.920000,25.920000,26.200001,26.200001,383925
2013-07-26,25.900000,26.360001,25.760000,26.020000,26.020000,297734
2013-07-29,26.040001,26.309999,25.830000,25.990000,25.990000,236493
2013-07-30,26.020000,26.020000,25.299999,25.969999,25.969999,300084
2013-07-31,25.930000,26.580000,25.930000,26.490000,26.490000,266367
2013-08-01,26.709999,28.870001,26.549999,27.500000,27.500000,925099
2013-08-02,27.290001,27.490000,25.582001,25.790001,25.790001,2068869
2013-08-05,25.840000,26.440001,25.430000,25.590000,25.590000,849022
2013-08-06,25.520000,25.662500,24.650000,25.139999,25.139999,654664
2013-08-07,25.030001,25.082001,24.500000,24.700001,24.700001,420223
2013-08-08,24.840000,25.059999,24.270000,24.709999,24.709999,646531
2013-08-09,24.700001,24.865000,24.360001,24.660000,24.660000,410838
2013-08-12,24.650000,25.230000,24.370001,25.010000,25.010000,417121
2013-08-13,25.020000,25.379999,24.530001,25.170000,25.170000,292661
2013-08-14,25.080000,25.209999,24.730000,24.850000,24.850000,225253
2013-08-15,24.760000,24.820000,24.450001,24.670000,24.670000,477026
2013-08-16,24.570000,24.959999,24.305000,24.820000,24.820000,267881
2013-08-19,24.760000,25.073000,24.330000,24.360001,24.360001,263689
2013-08-20,24.299999,25.070000,23.900000,23.930000,23.930000,592131
2013-08-21,23.830000,24.540001,23.830000,24.070000,24.070000,602782
2013-08-22,24.270000,24.950001,24.040001,24.809999,24.809999,642521
2013-08-23,24.840000,24.959999,24.510000,24.840000,24.840000,322348
2013-08-26,24.879999,25.170000,24.370001,24.400000,24.400000,299003
2013-08-27,24.209999,24.500000,23.750000,23.889999,23.889999,785419
2013-08-28,23.900000,24.440001,23.719999,23.870001,23.870001,633727
2013-08-29,23.820000,24.010000,23.420000,23.549999,23.549999,391171
2013-08-30,23.580000,23.604000,23.250000,23.299999,23.299999,297497
2013-09-03,23.469999,24.020000,23.309999,23.490000,23.490000,442262
2013-09-04,23.459999,23.985001,23.350000,23.980000,23.980000,377279
2013-09-05,24.000000,24.459999,24.000000,24.290001,24.290001,285759
2013-09-06,24.480000,24.920000,24.250000,24.330000,24.330000,443842
2013-09-09,24.400000,24.770000,24.350000,24.559999,24.559999,310475
2013-09-10,24.629999,24.750000,24.129999,24.490000,24.490000,168097
2013-09-11,24.389999,24.700001,24.120001,24.620001,24.620001,232224
2013-09-12,24.610001,24.680000,24.020000,24.500000,24.500000,360105
2013-09-13,23.000000,23.490000,22.641500,23.299999,23.299999,1682002
2013-09-16,23.500000,23.809999,23.200001,23.250000,23.250000,603435
2013-09-17,23.260000,23.870001,23.260000,23.809999,23.809999,280022
2013-09-18,24.080000,24.719999,23.973000,24.200001,24.200001,612499
2013-09-19,24.629999,25.980000,24.415001,25.320000,25.320000,946088
2013-09-20,25.389999,25.770000,24.410000,24.650000,24.650000,1055698
2013-09-23,25.910000,26.030001,25.120001,25.510000,25.510000,1129196
2013-09-24,25.520000,26.389999,25.170000,25.950001,25.950001,925570
2013-09-25,26.139999,26.610001,25.660000,26.320000,26.320000,639015
2013-09-26,26.510000,26.823099,26.280001,26.379999,26.379999,658441
2013-09-27,26.219999,26.700001,26.110001,26.330000,26.330000,405283
2013-09-30,26.540001,26.680000,26.020000,26.280001,26.280001,425217
2013-10-01,26.600000,28.700001,26.445000,28.670000,28.670000,1407905
2013-10-02,28.570000,29.240000,28.170000,29.100000,29.100000,1293791
2013-10-03,29.090000,29.680000,28.990000,29.360001,29.360001,1185624
2013-10-04,29.440001,30.330000,29.160000,30.059999,30.059999,827907
2013-10-07,29.549999,29.959999,29.070000,29.110001,29.110001,769449
2013-10-08,29.230000,29.809999,28.500000,28.680000,28.680000,727115
2013-10-09,28.850000,28.850000,27.709999,27.850000,27.850000,792809
2013-10-10,28.190001,29.250000,28.000000,29.110001,29.110001,642208
2013-10-11,28.770000,29.299999,28.520000,28.840000,28.840000,670672
2013-10-14,28.610001,29.240000,28.500000,29.040001,29.040001,357312
2013-10-15,29.049999,29.649300,28.545000,28.889999,28.889999,753325
2013-10-16,29.280001,30.219999,29.030001,30.139999,30.139999,1073325
2013-10-17,30.090000,30.870001,29.639999,30.350000,30.350000,859347
2013-10-18,30.639999,31.270000,30.360001,31.080000,31.080000,842422
2013-10-21,31.000000,31.670000,30.330000,30.510000,30.510000,1209630
2013-10-22,30.790001,31.100000,29.629999,29.719999,29.719999,900259
2013-10-23,29.510000,29.670000,28.530001,28.847000,28.847000,838010
2013-10-24,28.850000,30.290001,28.559999,30.219999,30.219999,680750
2013-10-25,30.340000,30.709999,29.730200,30.040001,30.040001,433187
2013-10-28,30.100000,30.309000,29.320000,29.410000,29.410000,638768
2013-10-29,29.410000,29.825001,29.360001,29.440001,29.440001,488285
2013-10-30,29.510000,30.209999,28.049999,28.230000,28.230000,994638
2013-10-31,28.120001,29.000000,27.760000,28.150000,28.150000,648305
2013-11-01,28.059999,28.590000,27.100000,28.440001,28.440001,930146
2013-11-04,28.629999,29.980000,28.629999,29.940001,29.940001,832567
2013-11-05,29.629999,29.930000,29.020000,29.030001,29.030001,460145
2013-11-06,29.350000,29.820000,28.030001,28.240000,28.240000,642254
2013-11-07,28.469999,29.834999,27.147499,27.780001,27.780001,1313191
2013-11-08,25.070000,25.620001,22.770000,25.110001,25.110001,5382296
2013-11-11,24.430000,25.040001,24.049999,24.490000,24.490000,1833915
2013-11-12,24.250000,24.469999,23.270000,23.420000,23.420000,1431938
2013-11-13,23.290001,24.389999,23.120001,23.820000,23.820000,1430837
2013-11-14,23.790001,24.129999,23.450001,23.879999,23.879999,969899
2013-11-15,23.990000,24.160000,23.389999,23.510000,23.510000,930735
2013-11-18,23.530001,23.670000,23.250000,23.430000,23.430000,1284279
2013-11-19,23.420000,23.700001,22.830000,22.920000,22.920000,970356
2013-11-20,23.030001,23.530001,22.549999,22.809999,22.809999,736984
2013-11-21,22.889999,23.570000,22.820000,23.510000,23.510000,672657
2013-11-22,23.360001,23.700001,22.799999,22.959999,22.959999,550584
2013-11-25,22.950001,22.980000,21.170000,21.820000,21.820000,1983117
2013-11-26,21.700001,22.020000,21.040001,21.280001,21.280001,1219990
2013-11-27,21.209999,21.459999,20.799999,21.080000,21.080000,852515
2013-11-29,21.070000,21.450001,20.860001,21.190001,21.190001,312200
2013-12-02,21.100000,21.200001,20.170000,20.340000,20.340000,931139
2013-12-03,20.340000,20.750000,20.150000,20.330000,20.330000,708589
2013-12-04,20.309999,20.879999,20.250000,20.420000,20.420000,917727
2013-12-05,20.309999,20.379999,19.770000,19.930000,19.930000,814777
2013-12-06,20.230000,20.360001,19.150000,19.240000,19.240000,951128
2013-12-09,19.260000,19.459999,18.730000,19.309999,19.309999,689679
2013-12-10,19.309999,20.139999,19.309999,19.540001,19.540001,932961
2013-12-11,19.450001,19.465000,18.891001,19.030001,19.030001,925540
2013-12-12,19.040001,19.430000,18.900000,19.309999,19.309999,749442
2013-12-13,19.270000,19.410000,18.660000,19.340000,19.340000,545350
2013-12-16,19.280001,19.379999,18.750000,19.090000,19.090000,978191
2013-12-17,18.980000,19.219999,18.770000,19.180000,19.180000,1238485
2013-12-18,19.150000,19.490000,18.696600,18.790001,18.790001,1048878
2013-12-19,18.570000,19.150000,18.250000,19.100000,19.100000,776685
2013-12-20,19.020000,19.620001,18.860001,19.090000,19.090000,946264
2013-12-23,19.230000,19.549999,18.990000,18.990000,18.990000,438301
2013-12-24,18.959999,19.360001,18.700001,19.129999,19.129999,274291
2013-12-26,19.110001,19.490000,18.990000,19.000000,19.000000,562723
2013-12-27,19.160000,19.520000,18.840000,19.410000,19.410000,446598
2013-12-30,19.350000,19.789000,19.100000,19.200001,19.200001,631200
2013-12-31,19.150000,19.490000,18.860001,19.299999,19.299999,677534
2014-01-02,19.170000,19.299999,18.600000,18.799999,18.799999,738865
2014-01-03,18.740000,19.034500,18.500000,18.910000,18.910000,634171
2014-01-06,18.920000,19.075001,18.500000,18.510000,18.510000,905191
2014-01-07,18.620001,19.020000,18.420000,18.620001,18.620001,671310
2014-01-08,18.620001,19.270000,18.559999,19.209999,19.209999,1167134
2014-01-09,19.299999,19.900000,19.120001,19.400000,19.400000,1143184
2014-01-10,19.360001,20.040001,19.139799,19.770000,19.770000,1156025
2014-01-13,19.670000,20.049999,18.334000,18.459999,18.459999,1336941
2014-01-14,18.480000,18.995001,18.360001,18.809999,18.809999,935112
2014-01-15,18.780001,19.129999,18.770000,19.010000,19.010000,643901
2014-01-16,19.030001,19.700001,19.030001,19.410000,19.410000,797623
2014-01-17,19.379999,19.510000,19.170000,19.230000,19.230000,556899
2014-01-21,19.410000,20.549999,19.190001,20.290001,20.290001,991793
2014-01-22,20.370001,21.190001,20.280001,20.690001,20.690001,844345
2014-01-23,20.690001,21.080000,20.260000,20.420000,20.420000,847970
2014-01-24,20.260000,20.389999,19.900000,20.320000,20.320000,765738
2014-01-27,20.450001,20.629999,19.910000,20.330000,20.330000,617568
2014-01-28,20.500000,20.980000,20.252001,20.790001,20.790001,864164
2014-01-29,20.540001,20.724001,19.760000,20.230000,20.230000,1031817
2014-01-30,20.340000,21.219999,20.219999,20.969999,20.969999,928732
2014-01-31,20.740000,20.752001,19.590000,20.090000,20.090000,1257216
2014-02-03,20.100000,20.195000,18.740000,19.049999,19.049999,1221917
2014-02-04,19.080000,19.570000,18.920000,19.139999,19.139999,934401
2014-02-05,19.120001,19.680000,18.693600,19.430000,19.430000,1029388
2014-02-06,19.520000,20.250000,19.250299,20.230000,20.230000,807815
2014-02-07,20.299999,20.299999,19.017500,19.350000,19.350000,891229
2014-02-10,19.299999,19.340000,18.820000,19.240000,19.240000,547978
2014-02-11,19.230000,19.719999,19.030001,19.480000,19.480000,388276
2014-02-12,19.530001,20.250000,19.306000,19.830000,19.830000,442860
2014-02-13,20.840000,20.840000,19.799999,20.240000,20.240000,541166
2014-02-14,21.000000,21.410000,20.180000,20.510000,20.510000,1637479
2014-02-18,20.530001,21.840000,20.441999,21.090000,21.090000,980303
2014-02-19,20.950001,21.320000,20.660000,20.959999,20.959999,890475
2014-02-20,21.010000,21.420000,20.450001,20.650000,20.650000,870538
2014-02-21,20.740000,21.020000,20.490000,20.650000,20.650000,829878
2014-02-24,20.680000,21.940001,20.629999,21.459999,21.459999,1307332
2014-02-25,22.719999,23.930000,20.840000,21.139999,21.139999,2830723
2014-02-26,21.090000,21.750000,20.400000,21.240000,21.240000,1618948
2014-02-27,21.160000,22.110001,20.879999,21.690001,21.690001,1019059
2014-02-28,21.650000,22.420000,21.400000,22.270000,22.270000,739327
2014-03-03,22.090000,23.170000,21.870001,22.350000,22.350000,1229427
2014-03-04,22.469999,23.150000,22.240999,23.059999,23.059999,827987
2014-03-05,22.980000,23.350000,22.440001,22.940001,22.940001,952937
2014-03-06,22.969999,23.469999,22.670099,23.080000,23.080000,919902
2014-03-07,23.980000,24.000000,22.709999,23.080000,23.080000,1266247
2014-03-10,23.250000,23.379601,22.360001,22.370001,22.370001,847365
2014-03-11,22.309999,22.580000,20.959999,21.000000,21.000000,1409613
2014-03-12,20.920000,21.049999,20.350000,20.980000,20.980000,1451946
2014-03-13,21.820000,21.980000,20.450001,20.660000,20.660000,1622791
2014-03-14,20.520000,21.040001,20.490000,20.740000,20.740000,490049
2014-03-17,20.790001,21.200001,20.230000,20.700001,20.700001,569816
2014-03-18,20.700001,21.535000,20.700001,21.250000,21.250000,798819
2014-03-19,21.330000,21.379999,20.770000,20.940001,20.940001,549329
2014-03-20,20.900000,21.370001,20.360001,21.020000,21.020000,629989
2014-03-21,21.000000,21.226000,20.594999,20.780001,20.780001,886553
2014-03-24,20.950001,21.209999,20.200001,20.900000,20.900000,805373
2014-03-25,20.990000,21.270000,20.620001,20.940001,20.940001,587971
2014-03-26,21.090000,21.309999,20.309999,20.389999,20.389999,539311
2014-03-27,20.370001,20.540001,19.920099,20.379999,20.379999,1471778
2014-03-28,20.580000,21.370001,20.393999,21.010000,21.010000,1039591
2014-03-31,21.139999,21.250000,20.584999,20.910000,20.910000,670283
2014-04-01,20.959999,21.370001,20.740000,20.860001,20.860001,1094633
2014-04-02,20.889999,22.139999,20.770000,21.799999,21.799999,1448119
2014-04-03,21.889999,22.510000,21.799999,22.110001,22.110001,1269432
2014-04-04,22.299999,22.469999,21.309999,21.540001,21.540001,799522
2014-04-07,21.520000,21.520000,20.190001,20.559999,20.559999,739717
2014-04-08,20.629999,21.010000,20.368000,21.000000,21.000000,855632
2014-04-09,21.120001,21.160000,20.270000,20.950001,20.950001,978237
2014-04-10,21.080000,21.080000,20.270000,20.440001,20.440001,1127387
2014-04-11,20.400000,20.620001,20.120001,20.180000,20.180000,866531
2014-04-14,20.400000,20.670000,19.480000,19.490000,19.490000,1259691
2014-04-15,19.440001,19.879999,18.809999,19.070000,19.070000,1767326
2014-04-16,19.209999,19.410000,18.830000,19.150000,19.150000,1322197
2014-04-17,19.200001,19.739000,19.152000,19.510000,19.510000,1335767
2014-04-21,19.530001,20.110001,19.400000,19.620001,19.620001,1574471
2014-04-22,19.680000,19.940001,19.559999,19.870001,19.870001,1151939
2014-04-23,19.930000,20.129999,19.639999,19.770000,19.770000,1241025
2014-04-24,19.889999,20.370001,19.700001,19.930000,19.930000,1075786
2014-04-25,19.850000,20.200001,19.600000,19.629999,19.629999,1176054
2014-04-28,19.780001,20.059999,19.459999,19.690001,19.690001,1065902
2014-04-29,19.780001,20.670000,19.565001,20.260000,20.260000,1088745
2014-04-30,20.139999,20.799999,19.900000,20.750000,20.750000,1047485
2014-05-01,20.760000,20.968000,20.320000,20.709999,20.709999,1277954
2014-05-02,20.760000,21.030001,20.559999,20.700001,20.700001,700031
2014-05-05,20.570000,20.850000,20.260000,20.580000,20.580000,515270
2014-05-06,20.490000,20.719999,20.309999,20.445000,20.445000,464589
2014-05-07,20.600000,20.620001,19.930000,20.500000,20.500000,1105785
2014-05-08,20.450001,20.629999,19.855000,19.889999,19.889999,1516562
2014-05-09,19.040001,19.115000,18.410000,19.040001,19.040001,2382424
2014-05-12,19.049999,19.290001,18.770000,18.840000,18.840000,1084807
2014-05-13,18.820000,18.959999,18.530001,18.830000,18.830000,1161033
2014-05-14,18.770000,18.900000,18.299999,18.309999,18.309999,881116
2014-05-15,18.250000,18.350000,17.590000,18.200001,18.200001,1244293
2014-05-16,18.250000,18.410000,17.920000,18.389999,18.389999,615382
2014-05-19,18.580000,18.860001,18.445000,18.840000,18.840000,586270
2014-05-20,18.670000,18.700001,18.150000,18.190001,18.190001,765433
2014-05-21,18.340000,18.670000,18.090000,18.200001,18.200001,1052022
2014-05-22,18.200001,18.860001,18.030001,18.420000,18.420000,811952
2014-05-23,18.490000,18.840000,18.389999,18.740000,18.740000,855035
2014-05-27,18.790001,19.120001,18.530001,19.040001,19.040001,728580
2014-05-28,18.980000,19.459999,18.719999,19.360001,19.360001,807913
2014-05-29,19.469999,19.660000,19.215000,19.650000,19.650000,785169
2014-05-30,19.639999,19.745001,19.320000,19.520000,19.520000,902123
2014-06-02,19.459999,19.610001,19.129999,19.370001,19.370001,664962
2014-06-03,19.660000,19.889999,19.250000,19.780001,19.780001,849121
2014-06-04,19.760000,19.770000,19.350000,19.620001,19.620001,787376
2014-06-05,19.559999,19.860001,19.459999,19.820000,19.820000,533291
2014-06-06,19.469999,20.200001,19.469999,20.110001,20.110001,944471
2014-06-09,20.080000,20.815001,19.910000,20.629999,20.629999,926530
2014-06-10,20.700001,21.209999,20.520000,21.190001,21.190001,697085
2014-06-11,21.100000,21.815001,21.030001,21.430000,21.430000,1106184
2014-06-12,21.600000,22.230000,21.330000,21.430000,21.430000,1144013
2014-06-13,21.520000,21.980000,21.237000,21.940001,21.940001,626068
2014-06-16,21.920000,22.280001,21.750000,22.190001,22.190001,440022
2014-06-17,22.139999,22.139999,21.500000,21.850000,21.850000,629350
2014-06-18,21.860001,22.160000,21.559999,21.879999,21.879999,564369
2014-06-19,21.959999,22.190001,21.580000,22.090000,22.090000,581339
2014-06-20,22.180000,22.514999,22.010000,22.450001,22.450001,940468
2014-06-23,22.510000,23.040001,22.450001,23.000000,23.000000,732948
2014-06-24,22.870001,22.980000,21.360001,21.360001,21.360001,955214
2014-06-25,21.350000,22.180000,21.139999,22.160000,22.160000,661025
2014-06-26,22.180000,22.209999,21.650000,22.010000,22.010000,397309
2014-06-27,21.889999,22.299999,21.825001,22.100000,22.100000,864172
2014-06-30,22.129999,22.879999,22.049999,22.730000,22.730000,653681
2014-07-01,22.590000,23.000000,22.538000,22.680000,22.680000,570013
2014-07-02,22.740000,22.860001,21.959999,22.320000,22.320000,618931
2014-07-03,22.420000,22.639999,22.059999,22.520000,22.520000,249659
2014-07-07,22.459999,22.483999,21.910000,21.910000,21.910000,509144
2014-07-08,21.900000,21.986000,21.440001,21.639999,21.639999,942500
2014-07-09,21.830000,22.541599,21.750000,22.490000,22.490000,726481
2014-07-10,22.520000,22.530001,21.430000,21.990000,21.990000,1000764
2014-07-11,22.020000,22.030001,21.270000,21.600000,21.600000,810860
2014-07-14,21.830000,22.070000,21.590000,21.690001,21.690001,386456
2014-07-15,21.719999,21.740000,20.340000,20.690001,20.690001,1002909
2014-07-16,20.879999,21.309999,20.570000,21.110001,21.110001,485194
2014-07-17,21.160000,21.690001,20.500000,20.600000,20.600000,538171
2014-07-18,20.600000,21.190001,20.600000,21.180000,21.180000,615106
2014-07-21,21.059999,21.990000,20.930000,21.830000,21.830000,765761
2014-07-22,21.930000,22.600000,21.733999,22.290001,22.290001,1012361
2014-07-23,22.299999,22.969999,21.980000,22.920000,22.920000,831768
2014-07-24,22.940001,23.070000,22.530001,22.760000,22.760000,460000
2014-07-25,22.580000,22.610001,21.850000,22.020000,22.020000,536195
2014-07-28,21.959999,21.959999,21.250000,21.680000,21.680000,539989
2014-07-29,21.629999,22.280001,21.500000,21.690001,21.690001,631852
2014-07-30,21.830000,22.080000,21.450001,21.920000,21.920000,591550
2014-07-31,21.750000,21.750000,20.950001,21.040001,21.040001,585168
2014-08-01,21.020000,21.020000,20.010000,20.639999,20.639999,945811
2014-08-04,20.690001,20.940001,20.080000,20.840000,20.840000,1273443
2014-08-05,20.590000,20.680000,17.750099,18.000000,18.000000,4050507
2014-08-06,17.610001,18.129999,17.530001,17.709999,17.709999,1173450
2014-08-07,17.799999,18.049999,17.299999,17.500000,17.500000,1132015
2014-08-08,17.530001,18.170000,17.510000,18.030001,18.030001,2077184
2014-08-11,18.110001,18.379999,17.805000,17.820000,17.820000,795234
2014-08-12,17.799999,17.799999,17.320000,17.559999,17.559999,1360380
2014-08-13,17.639999,17.849899,17.480000,17.530001,17.530001,956525
2014-08-14,17.559999,18.030001,17.370001,17.530001,17.530001,967598
